open,high,low,close,adjclose,volume,MA_20,MA_50,Volatility,Volume_MA20,Volume_Spike
16.68888855,16.8777771,16.22222137,16.22777748,6.252471447,103419.0,15.6427774435,15.2949996196,0.3516513935509601,40484.7,True
16.55555534,16.55555534,16.29999924,16.40555573,6.320970058,27018.0,15.693610812,15.289999619599998,0.3618956783154844,40344.75,False
16.33333206,16.63333321,16.11111069,16.27777672,6.271736145,34578.0,15.732777453499997,15.290555153999998,0.338452973350851,41432.85,False
16.55555534,16.55555534,16.33333206,16.45000076,6.338093758,18585.0,15.793055297,15.2965551768,0.30688332132302254,38212.65,False
16.13333321,16.83888817,16.1277771,16.49444389,6.355216503,34335.0,15.857221938,15.3129996118,0.24935392079806157,37782.45,False
16.49444389,16.49444389,16.49444389,16.49444389,6.355216503,0.0,15.926388597999999,15.334555169,0.2384680358086147,36427.05,False
16.82777786,16.82777786,16.11111069,16.33333206,6.293143749,60948.0,15.97638855,15.3519995888,0.1921256652489749,37357.2,True
16.61111069,16.61111069,15.81111145,15.9333334,6.139026165,323244.0,16.0005552295,15.3674440392,0.21432654641262844,52398.9,True
16.0,16.11111069,15.78333282,16.04999924,6.183974743,38223.0,16.027777434,15.382332917200001,0.217433786328386,53497.8,False
16.22222137,16.29999924,16.01666641,16.10555458,6.205381393,41355.0,16.0605551725,15.396110688200002,0.1959720522048024,53781.3,False
16.16666603,16.29999924,16.07777786,16.21666527,6.24819088,131436.0,16.098888445500002,15.429110680600001,0.19631477305505377,60353.1,True
16.13333321,16.22222137,16.0,16.0,6.164710999,32994.0,16.1188884265,15.475777360000002,0.20813693422676077,61159.05,False
16.07777786,16.16111183,15.88888836,16.10000038,6.203242779,52803.0,16.1447217945,15.506332932400001,0.21169180491290054,62235.9,False
16.10555458,16.31111145,16.0,16.21666527,6.24819088,79767.0,16.176943970000004,15.5368884858,0.19549076718353303,64762.2,True
16.01111031,16.11111069,15.95555496,16.01111031,6.168992996,16470.0,16.197777272000003,15.5736662492,0.17133454544082188,63595.8,False
16.01111031,16.01111031,16.01111031,16.01111031,6.168992996,0.0,16.1999994765,15.6101107034,0.12370549521085035,59286.6,False
15.78888798,16.25,15.78888798,16.04999924,6.183974743,29466.0,16.2074994575,15.637555142399998,0.09219319795644637,58378.95,False
15.94999981,16.11111069,15.78888798,15.82222176,6.096214294,35208.0,16.196110583499998,15.6627773486,0.11443308969979805,57703.5,False
15.88888836,16.11111069,15.80000019,15.90555477,6.128320694,54468.0,16.187777234000002,15.6866662226,0.12429337987351495,59334.3,False
15.77777672,16.11111069,15.58888817,15.82222176,6.096214294,43362.0,16.146388340999998,15.7103328906,0.139978217274118,57883.95,False
15.79444408,15.9388876,15.77777672,15.81666565,6.094073772,21429.0,16.1258327495,15.7265551006,0.13310676610448985,53784.45,False
16.0,16.05555534,15.77777672,15.78888798,6.083371162,40923.0,16.094999362,15.747777329599998,0.1450083780164532,54479.7,False
15.9333334,15.9333334,15.66666603,15.78333282,6.081231594,47133.0,16.070277167,15.768888455399999,0.144264897668676,55107.45,False
16.11111069,16.33333206,15.88888836,15.98333263,6.15829134,139689.0,16.0469437605,15.7856662186,0.10496745380232814,61162.65,True
16.10000038,16.11111069,15.55555534,15.90555477,6.128320694,83070.0,16.0174993045,15.799332867399999,0.09753473356276231,63599.4,True
15.77777672,15.88888836,15.58333302,15.86111069,6.111197472,46080.0,15.985832644499999,15.8153328522,0.08768666834523504,65903.4,False
15.86111069,15.86111069,15.86111069,15.86111069,6.111197472,0.0,15.962221576,15.8385550698,0.06216541268943497,62856.0,False
15.77777672,15.77777672,15.4444437,15.51666641,5.978486061,32895.0,15.9413882265,15.8474439628,0.12420379701089784,48338.55,False
15.55555534,15.73333263,15.22222233,15.25,5.875741482,23598.0,15.9013882645,15.849666195600001,0.21583706696211888,47607.3,False
15.21111107,15.3777771,15.11111069,15.1277771,5.828649044,23103.0,15.8524993905,15.8417773062,0.2916115551472289,46694.7,False
15.11111069,15.31666565,14.89999962,15.14999962,5.837210655,31356.0,15.799166107999998,15.8319995314,0.33261690596238014,41690.7,False
14.99444389,15.0,14.6944437,14.81111145,5.706638336,23670.0,15.739721680499997,15.8204439932,0.41248703659914454,41224.5,False
14.81111145,14.81111145,14.81111145,14.81111145,5.706638336,0.0,15.675277234000001,15.8067773444,0.4570058147195634,38584.35,False
14.77777672,14.88888836,14.57777691,14.76666641,5.689515114,26901.0,15.602777291,15.7972217948,0.4546167479582048,35941.05,False
14.6888876,14.96666622,14.66666603,14.67222214,5.653123856,14058.0,15.5358328825,15.7864440162,0.44101630805510866,35820.45,False
14.66666603,14.69999981,14.35555458,14.49444389,5.584627628,17433.0,15.459999561499998,15.7741106802,0.4186417383651894,36692.1,False
14.9388876,15.14444447,14.72777653,15.10000038,5.81794548,19071.0,15.412499618500002,15.7694440274,0.30877872304076276,36172.35,False
15.13333321,15.30000019,15.11111069,15.16666603,5.843632221,14841.0,15.379721832000001,15.763777351800002,0.2550995349657594,35154.0,False
15.3777771,15.54444408,15.03333282,15.51666641,5.978486061,37593.0,15.360277413999999,15.763999577,0.30141918971530995,34310.25,True
15.55000019,15.57777691,15.38888836,15.53888798,5.987046242,42210.0,15.346110724999999,15.7657773404,0.3506141359893411,34252.65,True
15.65555477,15.65555477,15.41111088,15.52222157,5.980626583,49383.0,15.331388521,15.7672217756,0.38595700190233206,35650.35,True
15.5,15.55555534,15.32222176,15.53333282,5.984907627,29952.0,15.318610763,15.7658884244,0.40544797294322316,35101.8,False
15.34444427,15.54444408,15.30555534,15.47222233,5.961361885,18540.0,15.303055238499999,15.7636662106,0.40479330325374485,33672.15,False
15.55555534,15.66666603,15.4444437,15.51666641,5.978486061,11907.0,15.2797219275,15.7625551036,0.3892255396199144,27283.05,False
15.38888836,15.55555534,15.38888836,15.52222157,5.980626583,16227.0,15.260555267500001,15.7611106496,0.3376108906547782,23940.9,False
15.5,15.55555534,15.41111088,15.51666641,5.978486061,15174.0,15.243333053499999,15.752110653399997,0.16363585358815175,22395.6,False
15.66666603,15.86111069,15.55555534,15.69999981,6.049122334,31950.0,15.2352775095,15.7481106572,0.13179286468988655,23993.1,True
15.67222214,15.71666622,15.52777672,15.61666584,6.017015934,21753.0,15.240277480999998,15.7394439892,0.06504187713090434,23436.0,False
15.6277771,15.76666641,15.55555534,15.72222233,6.057683468,13878.0,15.2638885975,15.7324440006,0.0844757927068031,22950.0,False
15.66666603,15.97222233,15.56666565,15.80000019,6.087652206,40248.0,15.297499751999998,15.715444011999999,0.11124082521597269,23807.25,True
15.9444437,15.98888779,15.80000019,15.88888836,6.121899605,21213.0,15.334444189000001,15.708666229599999,0.141828205555241,23300.1,False
16.0,16.88888741,15.88888836,16.57222176,6.385184765,66015.0,15.422499704499998,15.7119995502,0.32555161140124195,25417.35,True
16.46111107,16.66666603,15.88888836,16.10000038,6.203242779,531333.0,15.486944150999998,15.7084440234,0.33022009207556535,51984.0,True
16.66666603,17.32222176,16.38888741,16.55555534,6.378762245,687699.0,15.5763885975,15.710555115,0.390626248957837,85023.9,True
16.82777786,16.94444466,15.75,15.77222157,6.076948166,543132.0,15.631388568999999,15.6961106686,0.37132472803820715,111477.6,True
15.78333282,15.78888798,15.23888779,15.31666565,5.901425838,454689.0,15.672499657,15.6725551038,0.40000701270194283,133340.4,True
15.83888817,15.83888817,15.51111126,15.55000019,5.991328716,23895.0,15.694999647499998,15.6568884664,0.41118170190305536,133581.6,False
16.0,16.11111069,15.55555534,15.80555534,6.089792252,41418.0,15.726944112999998,15.654332905199999,0.4014826584575408,134910.45,False
15.88888836,15.88888836,15.6833334,15.77222157,6.076948166,19017.0,15.739721871,15.6487773518,0.39921228852274643,133981.65,False
15.88888836,16.21111107,14.77777672,16.10000038,6.203242779,72117.0,15.767777490999999,15.6486662678,0.401017374838558,135477.0,False
16.66666603,17.82777786,16.11111069,17.16666603,6.614220619,542691.0,15.849999714,15.667666282999999,0.5555419958493893,160142.4,True
17.43333244,18.61111069,17.43333244,17.64444351,6.798308849,504513.0,15.9555552485,15.700555153199998,0.7368807992963109,183870.45,True
18.1222229,19.11111069,17.05555534,18.14999962,6.993096352,613296.0,16.089444113000003,15.741555137999999,0.9630982066233649,213608.25,True
19.11111069,21.78333282,19.11111069,20.64444351,7.954190731,2124918.0,16.345832968,15.830110702799997,1.6601046035313318,319258.8,True
21.11111069,21.33333206,19.20555496,19.47222137,7.502537727,926919.0,16.543332958,15.899332924,1.812810080516296,364793.4,True
19.44444466,19.88888741,17.89999962,19.03333282,7.333441257,633951.0,16.7191662785,15.959777374199998,1.772949255721394,395732.25,True
19.11111069,19.42222214,18.77777672,18.92777634,7.292768478,325017.0,16.880555105000003,16.0173329162,1.6718690581411604,410385.6,False
19.0,20.0,18.94444466,19.86666679,7.654517651,310878.0,17.0930551525,16.0982218168,1.6061779063610875,424841.85,False
20.5,23.84444427,20.1277771,23.57777786,9.084386826,3284307.0,17.485832929,16.251666278600002,2.0800051916855393,588363.3,True
24.44444466,27.44444466,24.44444466,26.6222229,10.2573967,7692498.0,18.0269440645,16.4676663014,2.912173299836828,970975.8,True
27.11111069,28.77777672,25.57777786,26.03333282,10.03050041,6319107.0,18.5341662875,16.6719996448,3.2468414645869514,1285870.5,True
26.6222229,26.63333321,25.01666641,25.46666527,9.812170029,2131155.0,18.978888463,16.865555190600002,3.291300039134543,1389127.5,True
25.55555534,25.83333206,25.0,25.04444313,9.649486542,1374480.0,19.426110600500003,17.0507773968,3.166279312691698,1431284.85,False
24.72777748,26.66666603,24.66666603,25.84444427,9.957719803,2801223.0,19.890555047,17.247999629600002,3.2589995209140024,1536961.05,True
26.16666603,26.26666641,25.17222214,25.40555573,9.788620949,716508.0,20.372221755,17.4379996488,3.082974568810143,1545629.85,False
25.55555534,27.11111069,25.13333321,26.1222229,10.064744,2293425.0,20.9124996175,17.643221893,2.71368073545096,1637566.65,True
25.97777748,26.33333206,25.13888741,25.98333359,10.01123428,608202.0,21.4341662875,17.845666351,1.9831720052559219,1666782.0,False
26.22222137,28.57777786,26.05555534,27.10000038,10.44147968,5000580.0,21.9988885395,18.0773330304,0.9586880705467311,1914740.1,True
27.33333206,27.91111183,25.55555534,25.96111107,10.0026741,3199311.0,22.5083330145,18.291555251800002,0.5937392833770386,2073754.8,True
26.44444466,27.71111107,24.44444466,24.81111145,9.559586525,5437710.0,22.943888568,18.4852219388,0.6429180691567215,2342034.45,True
24.22222137,27.21666527,23.77777672,26.82222176,10.33445644,2491200.0,23.4266663545,18.718666381600002,0.7214406780034722,2439459.9,True
27.22222137,28.31111145,27.22222137,27.5,10.59559727,2215665.0,23.919444179000003,18.9724441526,0.8706031182261915,2525017.5,False
27.77777672,28.33333206,27.42777634,27.54999924,10.61486053,2643021.0,24.38944416,19.2272219084,0.9058631841622666,2626503.75,True
27.22222137,27.77777672,27.0055542,27.27222252,10.50783253,740835.0,24.720833110500003,19.4773330306,0.9363384853044892,2557299.6,False
27.22222137,27.3777771,26.66666603,26.94444466,10.38154316,470457.0,25.094444275,19.722777481,0.869151051826661,2534476.5,False
27.0,27.43333244,26.61111069,27.22777748,10.49071217,573363.0,25.504166508,19.9774441528,0.8709942941978689,2531447.1,False
27.52222252,27.55555534,26.56111145,26.8777771,10.3558588,382941.0,25.901666546,20.2129996872,0.8323235203441078,2534343.3,False
26.97777748,27.11111069,26.0055542,26.17222214,10.08401203,447120.0,26.2169443135,20.4331108094,0.8475625011136994,2541155.4,False
25.77777672,26.94444466,25.56666565,26.64444351,10.26595879,522351.0,26.370277596,20.6556663514,0.8066882802942716,2403057.6,False
26.66666603,27.05555534,26.66666603,26.74444389,10.30448437,301428.0,26.376388645499997,20.8797774696,0.4215166849378244,2033504.1,False
26.88888741,28.33333206,26.81111145,27.64999962,10.65339661,2507364.0,26.457221985500002,21.122333030599997,0.466896289311829,1842916.95,True
28.27222252,29.64444351,28.16666603,28.53888893,10.99587536,2839194.0,26.6108331685,21.382444152799998,0.6541301580976319,1878318.9,True
29.29444313,29.29444313,27.5055542,27.73333359,10.68550014,663894.0,26.7452776915,21.627666378,0.6686148633093538,1842789.6,False
28.19444466,28.19444466,27.33333206,27.54444313,10.61272049,526329.0,26.8302776345,21.8682219124,0.6782341092488291,1729044.9,False
27.77777672,28.66666603,27.61111069,27.75,10.69192314,671697.0,26.947499848,22.112777481,0.6911972567698945,1726804.35,False
28.0,29.74444389,27.78888893,28.60555458,11.02155972,3800718.0,27.071666432,22.3745552444,0.8056303083832823,1802169.0,True
28.60555458,28.60555458,28.60555458,28.60555458,11.02155972,0.0,27.2027774815,22.632666339799997,0.8585037725566513,1771758.9,False
28.67222214,29.61111069,28.66666603,28.75,11.07721901,1540998.0,27.285277462499998,22.895333023,0.7643767244257345,1598779.8,False
29.22222137,30.83333206,29.0,30.15555573,11.61876869,5773320.0,27.494999695499995,23.183999691,0.9333966901008939,1727480.25,True
30.55555534,31.73333359,30.33333206,30.51666641,11.75790215,3204819.0,27.7802774435,23.478333015399997,1.0332108323662161,1615835.7,True
30.51666641,30.51666641,30.51666641,30.51666641,11.75790215,0.0,27.964999676,23.770888576399997,1.1373973772529393,1491275.7,False
31.08333206,36.6222229,31.08333206,36.6222229,14.11033726,10878813.0,28.421110821000003,24.171888599200003,2.6888537951823936,1924433.1,True
37.15555573,42.59999847,37.15555573,38.42777634,14.80600834,30899160.0,28.964999676,24.618444118400003,3.747093518199175,3337240.05,True
39.3722229,40.85555649,38.14444351,38.73888779,14.92587852,16398612.0,29.5383329395,25.0621107674,4.3126945779015164,4120128.9,True
38.81111145,40.16666412,36.5,36.98888779,14.25162125,10787634.0,30.040555096000002,25.486444091800003,4.321875321808551,4635987.75,True
36.83333206,40.52222061,36.01111221,37.93333435,14.61550426,35896509.0,30.575832939499996,25.938777465800005,4.32433941886298,6402145.05,True
38.6333313,40.32222366,38.44444275,39.25,15.12281132,14976684.0,31.1944440845,26.412777462000005,4.233121572349736,7131832.2,True
39.88888931,40.98333359,36.17222214,36.89444351,14.21522236,21987171.0,31.730555153,26.8345552254,3.6906451469827197,8208834.75,True
37.22222137,37.97777557,35.45555496,35.86111069,13.81708813,13615812.0,32.191388512,27.236333007800003,3.157142021153723,8863507.8,True
36.18333435,40.09999847,36.18333435,38.03888702,14.65616989,16520967.0,32.7561106685,27.675110740600005,2.4834311596972083,9674484.75,True
38.22222137,39.21110916,37.33333206,38.02222061,14.64975643,7401168.0,33.274721718,28.092221832199996,1.0528977119601397,9919174.95,False
38.7555542,38.77777863,36.22777557,36.69444275,14.13816833,6414066.0,33.682499408999995,28.473221817,1.0450716366055675,10097918.55,False
36.97777557,37.65555573,36.22222137,36.56111145,14.08679581,6823602.0,34.123888302,28.8414440536,1.0641916136538965,10405903.95,False
37.33333206,37.6222229,36.23888779,36.45555496,14.04612255,5027067.0,34.5694438935,29.157666282599997,1.0121254447211154,10630940.85,False
36.70000076,38.59999847,35.83333206,37.20555496,14.33509541,15022917.0,35.0422216415,29.512332954399998,1.007748654878337,11348501.85,True
37.55555344,38.22222137,36.66666412,37.0055542,14.25803852,6034752.0,35.462221622499996,29.871777382,0.9845506763314674,11460203.55,False
37.23333359,37.36666489,36.11111069,36.46666718,14.05040646,4422978.0,35.855277252499995,30.222555198800002,0.6894807326202601,11681352.45,False
36.6333313,37.84999847,36.56666565,36.73888779,14.15529346,4640931.0,36.254721642,30.559999618800003,0.6918858648570638,11836349.1,False
36.96666718,38.31111145,36.96110916,37.3777771,14.4014492,6781716.0,36.6158327105,30.8359996036,0.5974150418164784,11886768.9,False
37.7555542,37.77222061,36.67777634,36.82222366,14.18739986,2923830.0,36.931110573,31.039999618800003,0.4892534236974084,11872719.45,False
37.22222137,37.53333282,34.56111145,35.2555542,13.58376884,3659418.0,37.168054962499994,31.2244440464,0.5799772501767743,12055690.35,False
35.66666412,36.61111069,35.33333206,36.09999847,13.90913105,3364101.0,37.141943741,31.4371107104,0.6057556732976651,11679954.75,False
36.29999924,38.66666412,36.29999924,38.23333359,14.73109436,10253673.0,37.1322216035,31.7008885196,0.795320391361341,10647680.4,False
38.23333359,38.23333359,38.23333359,38.23333359,14.73109436,0.0,37.1069438935,31.948666306,0.9087879288276491,9827749.8,False
38.91110992,40.05555344,38.88888931,39.13888931,15.08000278,10590543.0,37.2144439695,32.223332977599995,1.1454664574118976,9817895.25,True
38.98888779,39.21110916,38.06666565,38.5055542,14.83597851,4153437.0,37.243054962,32.4709996036,1.2219673353745735,8230741.65,False
46.21110916,46.21110916,38.23333359,38.73333359,14.92373657,5236551.0,37.2172216415,32.7259996036,1.2624046185188793,7743735.0,False
38.8777771,38.8777771,38.23888779,38.41666412,14.80173111,2001636.0,37.293332672000005,32.9523328784,1.259447541943057,6744458.25,False
38.79999924,39.71110916,38.23333359,38.45000076,14.81457043,4582377.0,37.4227771755,33.2021106722,1.276231261170454,6292786.5,False
39.09999847,39.22222137,38.25,38.79444504,14.94729042,5020848.0,37.4605550765,33.481777344,1.2625649914929618,5717780.55,False
39.21110916,40.93333435,38.44444275,40.08888626,15.44602776,19920582.0,37.563888358999996,33.747110634,0.9986796684277243,6343751.25,True
40.32222366,41.43333435,39.44444275,39.76666641,15.32187748,7668558.0,37.717499542,33.9924439622,0.6412071072067609,6406475.85,True
40.11111069,40.42222214,39.17222214,39.63888931,15.2726469,5212305.0,37.87138843500001,34.2342217636,0.6484060447373842,6325911.0,False
39.81666565,41.66666412,39.53888702,41.31666565,15.91907787,14007915.0,38.114443969499995,34.5151106262,0.9283338494028075,6774953.4,True
41.7555542,44.26666641,40.89444351,43.56666565,16.78599358,19842471.0,38.432499504,34.847555046,1.6366303605679668,7015931.1,True
43.88888931,44.32777786,41.11111069,42.40555573,16.33862495,12910059.0,38.7024995805,35.151110611,1.772089125630341,7359696.45,True
42.22222137,43.17222214,38.88888931,39.70555496,15.29833412,6358059.0,38.8644439695,35.407666168199995,1.71339235787231,7456450.5,False
38.92777634,39.21666718,36.28333282,38.7444458,14.92802238,7113240.0,38.96472187,35.6591106414,1.6779350531582375,7580065.95,False
38.77777863,40.33333206,38.15555573,39.08333206,15.05858898,5694408.0,39.049999618,35.9078884124,1.6132443306596769,7525700.55,False
39.20000076,39.71110916,37.91666412,38.18888855,14.71396923,2396268.0,39.1183328625,36.1367773056,1.6862152782480746,7499322.45,False
39.55555344,39.55555344,35.92777634,37.3722229,14.39930916,12393801.0,39.2241662975,36.3312217712,1.9180583586035926,7936041.6,True
36.66666412,37.33333206,33.88888931,34.47777557,13.28409767,14290371.0,39.1430551525,36.449999504000004,2.593378353533374,8482355.1,True
34.8777771,36.71110916,33.77222061,34.15555573,13.15994453,16703775.0,38.9391662595,36.5784439468,3.0825542009051183,8804860.2,True
34.55555344,36.0,34.36111069,35.55555344,13.69936085,8979138.0,38.805277252,36.738666153,3.1191963205377617,9253817.1,False
35.96666718,37.21666718,34.86666489,35.33888626,13.61588287,11397636.0,38.6152770995,36.890443878199996,2.629866616055147,9294171.75,True
35.77777863,35.96666718,34.6277771,35.4944458,13.67581177,7267860.0,38.464721679499995,37.0282217026,2.040304934548658,9449892.9,False
36.66666412,37.21666718,36.16666412,36.32777786,13.99689007,6341751.0,38.344443893000005,37.1826661682,1.7696269337484327,9505152.9,False
36.45555496,36.64444351,35.51111221,35.65000153,13.73575211,3839265.0,38.2061107635,37.3206661988,1.5898992098422864,9597034.35,False
35.96666718,37.44444275,35.65000153,36.9944458,14.25375557,4061700.0,38.1333330155,37.4574440002,1.2685366132434237,9571000.5,False
37.44444275,37.54999924,36.11111069,36.36666489,14.01187325,2031615.0,38.011944008,37.5744439698,1.0182692394087942,9421538.85,False
36.0,36.28888702,35.44444275,35.59444427,13.71434498,1442088.0,37.7872219085,37.675999527,0.8492711055686161,8497614.15,False
36.11111069,36.55555344,36.01666641,36.31111145,13.99047184,1197621.0,37.6144441605,37.669777298,0.7758744464031436,8174067.3,False
36.7555542,38.63888931,36.66666412,38.16110992,14.70326138,3779550.0,37.540555190999996,37.6644439696,0.8726175156661353,8102429.55,False
38.66666412,38.82222366,38.11111069,38.4944458,14.83169746,2832480.0,37.3994441985,37.6595551298,1.1035013121633446,7543657.8,False
38.89444351,39.44444275,38.03333282,38.2555542,14.73965454,1958841.0,37.133888626,37.684888457999996,1.1546082566920175,6649476.3,False
38.33333206,38.44444275,37.35555649,37.78888702,14.5598526,1235115.0,36.9030551905,37.6819995114,1.100791227742107,6065729.1,False
38.07777786,38.8777771,37.66666412,37.8722229,14.59195518,1601334.0,36.8113885875,37.6544439694,1.1051994342005342,5827892.85,False
38.29999924,38.32222366,37.34444427,37.46110916,14.43356037,1258884.0,36.7472217555,37.6657772824,0.9727395222994073,5535175.05,False
37.88888931,38.77777863,36.70000076,36.8722229,14.20666695,3200373.0,36.6366662975,37.6859995266,0.9781768131697989,5410473.3,False
37.22222137,37.41110992,36.67222214,36.82222366,14.18739986,1498977.0,36.568333053,37.6616662594,0.9387742693664648,5365608.75,False
36.72222137,36.88888931,36.22222137,36.4944458,14.06110668,950985.0,36.524444198000005,37.6311107632,0.7800762983212395,4793467.95,False
36.65555573,36.76666641,36.02777863,36.22222137,13.95622444,635625.0,36.611666488,37.6216663356,0.7949036952419617,4110730.65,False
36.32222366,36.52777863,36.0,36.03888702,13.88558388,642024.0,36.705833052500004,37.611221846999996,0.8627118419731464,3307643.1,False
36.08333206,36.11111069,35.55555344,35.70555496,13.75715828,849501.0,36.7133331285,37.596221847,0.8601135276291603,2901161.25,False
35.77777863,36.44444275,35.77777863,36.09444427,13.90698338,495306.0,36.751111029,37.5739996332,0.7625270320154663,2356044.75,False
36.32222366,37.11111069,36.22222137,36.31111145,13.99047184,647064.0,36.791944311499996,37.5601107782,0.6741427326750904,2025004.95,False
36.57777786,38.31666565,36.46666718,36.69444275,14.13816833,2028303.0,36.810277555999996,37.5646662896,0.5073901699767326,1809332.55,True
37.0,37.0,36.25,36.38888931,14.02043629,736200.0,36.847221945,37.557666319999996,0.3696683874933052,1654179.3,False
36.52777863,37.44444275,36.1277771,36.56666565,14.08893108,2200905.0,36.8258329375,37.541444090999995,0.3339345120140905,1561139.55,True
36.65555573,37.77777863,36.55555344,37.48333359,14.44212151,1466595.0,36.88166637249999,37.5546662896,0.4764050929560331,1532888.55,False
37.67777634,38.0,36.44444275,36.83888626,14.19381905,2852145.0,36.943888472000005,37.5863329308,0.4960391779130725,1603391.4,True
37.16110992,37.55555344,36.47777557,36.6333313,14.11461735,2173491.0,36.9599994645,37.5969995874,0.4935259361948397,1652184.9,True
36.9944458,37.22222137,36.67777634,36.78333282,14.17241764,1024974.0,36.8911106095,37.567999572,0.4761815090750148,1514456.1,False
36.94444275,37.07777786,36.58888626,36.69444275,14.13816833,2232459.0,36.801110457,37.5372217552,0.3727864079560729,1484455.05,True
36.55555344,37.19444275,36.55555344,36.77222061,14.16813278,868203.0,36.7269437775,37.4898883812,0.31843233007354826,1429923.15,False
37.3777771,39.88888931,37.13888931,38.18333435,14.71182632,4397544.0,36.746666144,37.4834439842,0.5321563419984875,1588044.6,True
38.34999847,41.98888779,38.33333206,41.18333435,15.86770916,14510142.0,36.9122217165,37.532443999399995,1.4454331480268743,2233485.0,True
41.15555573,41.55555344,39.13888931,39.67222214,15.28548813,8639739.0,37.022777365500005,37.557555159799996,1.5697208191237528,2602527.75,True
39.8777771,40.44444275,38.11111069,38.36666489,14.78246784,4520115.0,37.097499465000006,37.555888442400004,1.5304396335066464,2668514.85,True
38.66666412,39.43333435,38.66666412,39.09444427,15.06287575,3976524.0,37.211110495499994,37.561888427,1.5705285346572908,2792392.2,True
38.77777863,39.09999847,38.23333359,38.35555649,14.77818871,2011644.0,37.30416603,37.5272218316,1.5158364156989614,2845425.15,False
38.11111069,38.11111069,37.27777863,37.59444427,14.48493195,856521.0,37.372777174999996,37.4837773888,1.4356533884348148,2856469.95,False
37.56666565,39.04999924,37.33333206,38.82777786,14.96013165,1742130.0,37.512221717,37.4675551598,1.3430011335139922,2911475.25,False
38.77777863,38.83333206,38.1333313,38.28333282,14.75035286,1076823.0,37.64111061,37.4068885032,1.1948281903475808,2922841.35,False
38.88888931,39.29999924,38.33333206,38.46110916,14.81884861,608256.0,37.7594438545,37.3047773734,1.0071530953368868,2928488.85,False
38.77777863,40.54444504,38.33333206,38.81111145,14.95370579,7598412.0,37.8844438545,37.232888487800004,0.9835797901293013,3276056.25,True
38.9944458,39.31111145,37.61111069,38.6222229,14.88093185,1530468.0,37.980832862,37.211221846600004,0.5512812379466613,3251164.5,False
38.9944458,39.23888779,37.72222137,37.86111069,14.58768177,1105488.0,38.054443930999994,37.1935551444,0.4516242584428315,3269628.9,False
38.0,38.55555344,36.90000153,38.02222061,14.64975643,1562436.0,38.127221678999994,37.172332915400006,0.46958109905076484,3237705.45,False
39.11111069,39.11111069,37.77777863,37.94444275,14.61977959,760788.0,38.150277137,37.1674439994,0.4166337174832719,3202415.1,False
37.77777863,39.71110916,37.33333206,39.53888702,15.2341156,2574594.0,38.285277175,37.2107772818,0.577856093501274,3188537.55,False
39.82222366,40.0,38.34444427,38.72222137,14.91945744,1540791.0,38.389721678499996,37.295666197799996,0.5099561599134823,3156902.55,False
38.52777863,39.36666489,38.11111069,38.44444275,14.81243038,1811556.0,38.472777175,37.3814439382,0.49762675016953456,3196231.65,False
38.83333206,39.44444275,38.55555344,38.69444275,14.90875816,2310507.0,38.572777175,37.4442217244,0.4973716951045552,3200134.05,False
38.90000153,38.92222214,38.33333206,38.53333282,14.84667778,711675.0,38.6608327855,37.5081106556,0.49707131948878563,3192307.65,False
38.77777863,38.93888855,38.22222137,38.4944458,14.83169746,951489.0,38.676388358000004,37.5681106556,0.48639787730834855,3020004.9,False
38.1333313,38.76666641,38.11111069,38.57222366,14.86166191,395865.0,38.5458328235,37.6129995716,0.4851175797919706,2314291.05,False
38.66666412,39.5,38.66666412,39.17222214,15.09283829,1239696.0,38.5208328235,37.6834439838,0.4755132683005359,1944288.9,False
39.18333435,40.54999924,39.18333435,40.02777863,15.42248344,3658752.0,38.6038885105,37.7441106404,0.6038584511443728,1901220.75,True
40.02777863,40.02777863,40.02777863,40.02777863,15.42248344,0.0,38.650555228500004,37.8173329152,0.6292019019537153,1702394.55,False
40.29999924,40.94444275,40.16666412,40.58333206,15.63653278,2925171.0,38.761944007,37.917110671,0.7904239464206713,1748070.9,True
40.0,40.6222229,39.44444275,40.33888626,15.54235077,4541310.0,38.899166106500005,37.9976661672,0.8605988980839152,1932310.35,True
40.45555496,41.88888931,40.45555496,40.95555496,15.77994728,7187976.0,39.005554961499996,38.053555067999994,0.948671230395038,2204602.65,True
41.67777634,42.3833313,40.57222366,41.81666565,16.11173058,4686030.0,39.182221603,38.119999465,1.1349599697064967,2385063.0,True
40.44444275,41.05555344,40.23333359,40.4944458,16.20511246,2088594.0,39.283888435,38.164777297,1.0478333881768167,2459079.9,False
40.8777771,40.97222137,40.06666565,40.26111221,16.11173058,764028.0,39.356388473,38.2142218008,0.8944390270132015,2117360.7,False
39.81666565,41.41110992,39.81666565,40.92222214,16.376297,1819935.0,39.471388435,38.275221785599996,0.6993957991041997,2131834.05,False
41.36111069,42.5,40.91666412,41.08333206,16.4407711,4286358.0,39.6324995035,38.347666243599996,0.5545095794087437,2290877.55,True
41.0,41.44444275,40.34444427,41.11666489,16.45410919,1500201.0,39.7872217175,38.4325550834,0.5246118208977593,2287765.8,False
40.55555344,41.08888626,39.47777557,39.91666412,15.97389126,1843362.0,39.885832786,38.494443892599996,0.5427082880576407,2341894.5,False
39.88888931,39.88888931,39.22777557,39.31111145,15.73155785,991467.0,39.8744440075,38.5507772056,0.709360331716326,2262738.15,False
